Price,Bedrooms,Bathrooms,SqFt,City,Province,Year_Built,Type,Garage,Lot_Area
203287,5,3,2173,Ottawa,ON,2002,Apartment,1,4822
454327,3,3,2343,Ottawa,ON,1957,Apartment,1,4221
489743,4,1,2860,Calgary,QC,1978,House,0,3339
522498,3,3,862,Toronto,BC,2005,House,0,5005
944946,4,2,2331,Calgary,BC,1977,Condo,0,5163
249918,4,3,2159,Ottawa,ON,1956,Apartment,1,3507
634952,2,3,3393,Calgary,AB,2018,Condo,0,4145
919986,3,3,3685,Ottawa,BC,2010,Apartment,0,3093
209571,2,2,3468,Calgary,QC,1959,Condo,0,6041
573134,3,1,1171,Vancouver,QC,1966,House,0,6695
434006,4,1,3444,Ottawa,AB,1972,Condo,0,7238
364648,4,1,1407,Toronto,AB,1986,House,1,4421
893147,5,3,3175,Montreal,BC,2007,House,0,9637
105970,3,3,1020,Calgary,ON,1963,Apartment,1,4328
195840,2,2,2901,Toronto,ON,2005,House,0,9872
213873,1,1,2369,Montreal,QC,1994,House,1,5815
789945,5,1,1374,Calgary,BC,1976,Apartment,1,3807
391389,4,1,1490,Calgary,ON,1981,Condo,0,6963
705683,3,3,3124,Ottawa,AB,1974,Apartment,1,9690
997446,5,3,2689,Montreal,AB,1955,Apartment,0,1488
632384,3,3,3660,Calgary,ON,1985,Condo,1,9409
964845,1,3,843,Calgary,QC,1991,House,1,4344
218963,1,3,1633,Calgary,BC,2012,Condo,0,3224
675998,3,3,2826,Ottawa,QC,1970,Apartment,1,8919
311233,2,2,1160,Ottawa,AB,2011,Condo,1,5579
752447,2,2,1564,Toronto,AB,1999,Apartment,1,9604
230470,3,1,3278,Calgary,ON,1991,Apartment,1,1477
771179,1,2,2082,Toronto,ON,1993,Condo,0,8803
731877,5,3,1540,Toronto,QC,1971,Condo,0,8788
991012,4,2,1122,Toronto,ON,1999,House,0,6235
928551,3,3,3471,Ottawa,AB,1972,Apartment,0,3867
616390,5,2,2958,Vancouver,AB,1973,Condo,0,1303
942625,3,3,2661,Montreal,BC,1959,Apartment,0,8036
794481,4,2,3676,Toronto,ON,1951,House,0,7642
257490,4,2,1404,Toronto,ON,1967,Apartment,1,9155
708873,3,3,1052,Ottawa,AB,2018,House,0,6239
749823,1,1,1305,Montreal,QC,2016,Apartment,0,3290
828769,1,2,1776,Toronto,AB,1987,Condo,1,1104
549422,2,2,3582,Montreal,ON,2008,Condo,0,2271
779125,3,1,2572,Calgary,QC,1981,Condo,0,8402
338900,2,2,3969,Calgary,QC,2002,Condo,0,2211
547334,5,2,3362,Ottawa,QC,1958,Apartment,0,5960
117075,1,2,2896,Vancouver,ON,1996,Condo,0,8804
578511,4,2,3368,Ottawa,BC,2012,Condo,1,1675
393025,2,2,3256,Ottawa,BC,1996,Apartment,1,3794
906909,1,2,3293,Ottawa,BC,2004,House,1,5189
148986,2,3,1854,Toronto,BC,1964,House,0,5469
379798,1,1,2317,Montreal,AB,2005,Apartment,1,7191
134033,4,1,990,Vancouver,AB,1956,Condo,1,2707
460178,4,2,1096,Calgary,BC,1950,Apartment,1,1428
688308,1,1,1988,Toronto,BC,1962,House,0,1686
297587,2,1,1121,Ottawa,AB,1953,Apartment,1,9650
739417,2,2,1759,Toronto,AB,1990,House,0,5274
720859,4,2,809,Calgary,QC,1991,Apartment,1,9983
365169,1,1,991,Vancouver,ON,1968,Apartment,1,9162
443416,5,1,1617,Vancouver,AB,2017,House,0,7009
999361,3,2,3390,Toronto,AB,1970,Condo,1,2130
150376,4,3,3127,Montreal,ON,1985,House,1,2829
536520,4,2,2215,Vancouver,ON,2020,Condo,0,2217
659460,5,3,3330,Vancouver,ON,1987,Apartment,0,8576
578591,1,3,2513,Montreal,ON,1973,Condo,0,5181
777863,1,2,3079,Toronto,ON,1977,Condo,0,7819
631368,1,3,2312,Montreal,AB,1967,Apartment,1,1281
326021,1,2,1583,Vancouver,BC,1977,Condo,1,5807
121286,2,1,2322,Vancouver,QC,1963,House,0,5721
347604,1,3,1219,Montreal,ON,1963,House,0,8079
518158,5,1,2194,Vancouver,QC,1958,House,1,8787
980204,5,2,1129,Calgary,ON,2010,Condo,0,3928
888516,2,2,3248,Toronto,QC,2006,Condo,0,4929
431590,4,2,3904,Montreal,ON,1992,House,0,3615
100965,2,2,2182,Vancouver,ON,2016,House,0,5287
461838,4,3,2656,Vancouver,ON,2018,House,0,2742
612536,1,2,3045,Calgary,ON,1954,House,1,9830
420981,3,2,3083,Toronto,AB,1991,Condo,0,3224
330012,1,3,2591,Montreal,BC,1978,Apartment,1,6764
870495,4,2,2428,Calgary,AB,1969,House,1,9279
210438,1,3,2558,Ottawa,QC,1969,Condo,0,2034
533982,2,3,3784,Vancouver,ON,1961,House,1,4699
467066,2,3,2619,Toronto,AB,1974,House,1,7085
759542,3,1,3925,Ottawa,AB,1979,Apartment,0,9079
656817,1,2,2507,Ottawa,AB,1973,House,1,4768
296785,1,3,1184,Toronto,ON,2007,House,0,8987
880589,2,2,3058,Vancouver,ON,1969,House,0,9088
818913,4,3,2372,Toronto,QC,1982,Condo,0,1939
532927,4,1,2637,Vancouver,BC,1995,House,0,4165
699881,5,2,3045,Vancouver,ON,1955,House,1,3951
408249,5,1,2787,Montreal,QC,1980,House,1,3358
435734,4,1,2521,Ottawa,ON,2017,Condo,0,7238
768212,1,2,2093,Toronto,ON,1971,Condo,1,4017
560159,5,2,943,Vancouver,AB,1955,Apartment,1,2599
497662,5,1,1409,Calgary,ON,1985,Condo,0,9013
570985,1,2,3075,Calgary,ON,1972,Apartment,1,1887
827793,5,2,3976,Vancouver,BC,2000,House,1,4538
392448,5,2,3591,Montreal,QC,1963,Apartment,0,5168
966314,2,3,1653,Toronto,QC,1965,Apartment,1,3460
898560,3,2,3947,Toronto,QC,1976,Apartment,0,8680
503961,4,2,3675,Montreal,BC,2007,House,0,7598
156923,1,1,2083,Ottawa,AB,1977,House,1,8425
534445,3,3,2570,Ottawa,BC,1950,House,1,9998
250951,3,2,2489,Montreal,QC,1974,Apartment,1,5797
566059,2,1,3856,Toronto,ON,2003,House,1,5952
494272,4,1,3398,Calgary,AB,1986,Apartment,0,6714
796070,1,1,1526,Ottawa,QC,1963,House,1,8833
117103,3,2,2133,Toronto,ON,1961,Condo,1,6967
669054,2,2,1497,Ottawa,ON,1977,House,1,4134
463325,2,3,1485,Montreal,QC,1987,Condo,0,5098
785890,3,2,3851,Ottawa,AB,1986,Condo,0,8294
898136,2,2,1434,Calgary,AB,1973,House,1,3528
212470,3,2,1697,Toronto,ON,2011,Condo,1,1719
826082,3,3,3215,Montreal,QC,1973,Apartment,0,2430
471131,1,2,3234,Vancouver,AB,2019,Condo,1,5682
629636,1,2,3091,Vancouver,ON,2014,House,1,8324
638811,4,1,904,Montreal,QC,1972,Condo,0,4160
318120,4,2,3778,Vancouver,ON,2014,Condo,1,1206
861774,4,2,2457,Toronto,ON,1985,Apartment,0,3838
983417,2,2,3163,Calgary,AB,1979,Apartment,1,5031
674936,5,1,2823,Ottawa,AB,2022,House,1,3566
393266,5,2,3630,Ottawa,ON,1987,House,0,6745
988740,1,1,3668,Vancouver,ON,1971,Condo,0,2397
679557,3,2,1512,Vancouver,ON,1976,Condo,0,5439
891088,5,2,2281,Ottawa,BC,1959,House,1,1346
398502,3,2,808,Ottawa,ON,1997,House,0,7177
240175,3,1,1557,Toronto,QC,2000,House,0,9713
480143,2,1,865,Calgary,QC,2017,House,0,3385
271832,2,2,3894,Calgary,AB,1954,Apartment,1,1913
776725,3,2,3201,Vancouver,BC,1968,Condo,0,8168
520933,4,3,1310,Vancouver,BC,2000,Apartment,1,1945
912199,3,2,2948,Ottawa,BC,1994,House,0,1474
822577,4,3,2936,Calgary,BC,1985,House,0,5758
166683,1,2,1239,Vancouver,BC,2014,Apartment,0,3014
317370,2,1,2505,Montreal,ON,1960,Apartment,0,6382
488506,3,3,1736,Calgary,QC,1979,Apartment,1,1576
773738,4,2,2313,Montreal,ON,2015,House,1,5537
295435,1,2,3599,Ottawa,QC,1982,Apartment,0,3763
432798,5,1,2779,Toronto,ON,1980,Condo,1,4363
907952,4,1,1887,Toronto,ON,2005,Apartment,1,8417
779428,4,2,1327,Montreal,AB,1999,Condo,0,9914
851783,5,3,3213,Vancouver,AB,1963,Apartment,0,5748
316948,1,1,2492,Montreal,ON,1962,Apartment,0,3312
182862,2,3,3184,Ottawa,QC,2015,House,0,5424
852501,3,2,1366,Vancouver,ON,1985,House,0,6835
996287,3,1,1515,Ottawa,BC,1985,Condo,0,6249
446942,3,2,3886,Montreal,ON,1978,Apartment,0,5580
719870,3,1,3063,Calgary,ON,1988,House,1,6055
391229,2,1,3801,Ottawa,BC,2002,House,0,2906
375473,2,2,2286,Montreal,AB,2008,House,0,5104
792016,2,3,2061,Ottawa,ON,2022,House,1,2286
685201,4,3,2488,Vancouver,ON,1986,Apartment,1,3016
793959,5,1,2298,Montreal,ON,2001,House,1,8069
810966,4,1,2378,Ottawa,ON,1961,Condo,1,7901
585533,2,2,2288,Calgary,QC,1963,House,1,5258
783923,2,1,2183,Vancouver,ON,1988,Condo,0,3827
345007,5,3,1894,Montreal,ON,2012,Apartment,1,5096
852759,1,2,3808,Calgary,QC,1999,Condo,0,5271
188469,1,2,1982,Toronto,BC,1974,House,1,6440
714217,3,3,3118,Montreal,ON,2010,House,0,6419
406965,4,2,2327,Vancouver,QC,2018,Apartment,1,3281
617499,3,2,1035,Toronto,QC,2001,Condo,1,7364
787781,4,2,3863,Ottawa,BC,1981,Condo,1,6148
726724,3,2,2231,Ottawa,ON,2013,Apartment,1,8957
373876,1,3,1183,Vancouver,ON,2002,House,1,5359
237031,4,2,2149,Ottawa,BC,1950,Apartment,0,6065
482588,2,3,1356,Toronto,AB,1989,Apartment,1,3172
798738,1,2,1090,Ottawa,AB,2013,Condo,1,2878
232522,2,2,2806,Ottawa,ON,1986,House,1,5971
158180,1,3,2991,Ottawa,ON,2019,Condo,1,7150
814462,1,3,3467,Ottawa,ON,1984,Condo,1,3541
381939,1,2,2105,Vancouver,AB,1983,Apartment,1,6301
163215,2,1,1559,Calgary,ON,1979,Condo,0,8206
415143,3,3,1010,Calgary,ON,1995,Apartment,0,7906
852503,5,1,2558,Calgary,ON,2004,Apartment,0,6882
998773,1,2,2156,Calgary,QC,1977,Condo,1,6246
900824,5,3,1099,Ottawa,ON,2021,Condo,0,9146
996039,5,1,2667,Calgary,ON,1965,Condo,0,5125
139833,1,1,3586,Ottawa,AB,1968,Condo,1,5905
750675,2,2,1146,Toronto,QC,1952,Apartment,1,4127
311789,4,1,978,Vancouver,BC,1972,Apartment,1,5091
220434,4,1,3470,Montreal,ON,2003,Condo,1,4565
615852,4,2,3050,Vancouver,QC,1969,Condo,1,5403
555882,4,3,2718,Vancouver,BC,1984,Apartment,1,3181
375738,3,3,2424,Ottawa,ON,1954,Condo,1,3293
292332,5,1,2593,Ottawa,ON,1990,Condo,0,8171
465053,5,2,1052,Ottawa,AB,1959,House,1,3019
191007,5,3,2324,Montreal,BC,1983,Condo,1,9059
217650,2,1,1249,Toronto,QC,1974,Condo,1,6481
265389,1,3,3616,Vancouver,BC,1995,Apartment,0,8354
825453,4,1,1250,Toronto,ON,2006,House,0,4511
776343,1,1,2437,Ottawa,ON,1954,House,0,8961
362076,5,3,2862,Montreal,AB,1986,Apartment,1,3162
589918,4,2,1107,Calgary,QC,2007,Apartment,1,2189
612413,4,1,2638,Toronto,ON,2006,House,0,8980
660208,5,2,3885,Toronto,AB,1963,Condo,0,1382
342257,3,1,1589,Toronto,BC,2020,Apartment,0,2806
659007,1,3,2544,Calgary,BC,2009,Condo,0,3969
161330,4,2,1965,Montreal,BC,1952,Condo,1,1734
320601,5,3,3146,Montreal,AB,1999,Condo,0,7318
928249,4,1,3560,Vancouver,ON,1990,Apartment,1,1004
904432,4,3,2634,Calgary,QC,2018,Condo,1,2697
991633,3,1,1349,Montreal,BC,1996,Condo,0,3461
892411,2,3,1033,Vancouver,BC,1986,Apartment,0,3685
645748,4,1,3001,Toronto,BC,2012,Apartment,0,3022
451140,2,3,1783,Vancouver,ON,1962,House,1,3260
360330,1,3,3992,Montreal,ON,1985,House,0,6722
580158,3,3,3114,Vancouver,QC,1965,Condo,1,8406
911718,1,2,1890,Montreal,AB,1995,House,1,1466
638523,5,1,1495,Ottawa,QC,1996,Condo,0,7970
368968,2,2,2767,Calgary,BC,1952,House,0,6653
206791,2,2,2420,Montreal,QC,1977,House,0,5867
714731,2,1,3599,Montreal,BC,1960,Condo,1,2698
628069,2,3,1533,Vancouver,ON,2016,Apartment,1,4451
141920,2,3,2360,Vancouver,ON,1964,Condo,1,3851
699212,1,1,1027,Vancouver,ON,1954,House,1,8250
233129,5,3,2787,Calgary,QC,2011,Condo,1,9246
473323,1,2,2357,Ottawa,AB,1999,House,1,5549
707058,4,1,2411,Toronto,ON,1992,Condo,1,9977
931299,1,1,1849,Vancouver,BC,1970,Condo,0,9556
378022,5,2,3813,Montreal,ON,1975,Apartment,1,4327
371567,1,1,3106,Calgary,QC,1989,Apartment,0,9889
266196,4,3,1125,Ottawa,ON,1981,Condo,0,2080
464141,1,3,2704,Toronto,ON,1969,Condo,0,5335
465002,5,1,1731,Montreal,ON,2004,Condo,0,5827
299626,5,2,2729,Vancouver,QC,1980,Condo,0,3536
985085,2,2,3728,Vancouver,AB,1966,House,0,2236
178707,5,2,1827,Calgary,BC,1974,Apartment,1,8098
303735,5,3,3343,Toronto,ON,1977,House,0,9746
997320,3,2,1017,Montreal,QC,1955,House,1,7031
810873,5,2,1799,Vancouver,ON,1989,House,1,3917
426674,1,3,1212,Toronto,ON,1975,Apartment,0,4393
940810,3,1,817,Vancouver,ON,1957,House,0,5826
829065,1,3,959,Toronto,ON,1950,Apartment,0,5322
540300,4,2,2465,Vancouver,ON,1999,Condo,0,9748
590638,1,3,3508,Calgary,BC,1984,Apartment,1,9939
945451,4,3,1049,Toronto,AB,1975,Condo,1,3646
241402,4,1,3400,Montreal,BC,2008,Apartment,1,8148
713613,2,1,2175,Toronto,AB,2009,House,0,3914
555197,1,3,1159,Montreal,ON,2008,House,1,5044
886056,2,2,3001,Ottawa,ON,1971,Apartment,1,2378
859454,3,1,1927,Calgary,ON,1957,House,1,4149
238106,4,1,3848,Calgary,ON,2003,Apartment,0,5395
292489,2,2,1179,Calgary,BC,1955,House,1,7452
682167,1,2,3874,Calgary,BC,2020,House,0,4626
455669,2,1,1255,Vancouver,BC,2014,House,0,1314
471701,5,1,3249,Toronto,QC,2009,Apartment,1,7149
852720,1,1,1222,Vancouver,ON,2014,Apartment,1,7188
834704,1,1,3851,Ottawa,QC,1962,Condo,0,9417
239907,2,2,3503,Vancouver,AB,1963,House,1,5968
908418,1,3,3979,Montreal,AB,1971,House,1,9164
831482,1,2,3461,Calgary,AB,1974,Apartment,0,7858
668984,1,1,3888,Vancouver,ON,1975,Apartment,1,1598
170570,5,2,3902,Vancouver,AB,1990,House,1,3541
866423,3,3,3880,Montreal,ON,1994,Apartment,1,1767
150409,3,1,3503,Ottawa,QC,1956,Apartment,1,9417
405193,1,2,2727,Calgary,ON,1984,Apartment,1,7177
947246,5,3,2674,Vancouver,BC,1977,House,1,6181
119101,5,3,3193,Calgary,QC,1959,Condo,0,4523
475294,2,3,3405,Calgary,BC,2006,Condo,1,1911
646313,4,1,2127,Ottawa,ON,2020,Apartment,0,9683
249750,3,1,1226,Calgary,ON,1952,House,0,3985
260055,1,2,1848,Toronto,ON,1967,Condo,0,2357
845798,3,2,3760,Montreal,BC,1983,Condo,0,6399
818082,2,1,1223,Vancouver,ON,1969,Apartment,1,6063
932366,2,2,2107,Montreal,QC,1991,House,1,7035
722158,2,3,3176,Montreal,ON,1980,Condo,1,5367
301932,2,3,3849,Toronto,QC,1955,House,1,4393
157183,4,3,2996,Calgary,ON,2004,Condo,1,7982
449746,3,2,1026,Montreal,BC,1956,House,1,3498
739286,3,3,1996,Vancouver,ON,2004,Condo,1,6486
604327,3,3,1442,Toronto,ON,1976,Apartment,1,4267
342822,4,2,2868,Montreal,ON,2007,Condo,1,4041
443039,1,3,842,Vancouver,QC,2021,Condo,1,5493
615430,3,2,1455,Toronto,ON,2002,Condo,1,9491
106535,3,3,3826,Calgary,AB,1956,House,0,4717
838477,3,2,2798,Calgary,ON,1984,Apartment,1,4330
235296,3,2,3600,Ottawa,BC,1998,Condo,1,7483
215777,3,3,1054,Montreal,ON,2005,Condo,0,9376
961789,5,2,3223,Ottawa,ON,2014,House,1,7390
557794,5,3,3297,Toronto,QC,1998,Apartment,0,2627
830554,1,2,3767,Montreal,BC,1962,Apartment,0,5820
908459,5,2,3089,Toronto,AB,1979,Apartment,0,1944
683070,2,2,886,Toronto,QC,1990,Condo,1,3206
575107,1,1,2971,Ottawa,ON,1958,Apartment,1,5305
117348,4,3,2012,Montreal,BC,1959,Apartment,1,6467
824113,1,2,2314,Vancouver,AB,2010,Apartment,0,5757
681974,1,2,3622,Calgary,AB,1987,Condo,1,8498
359334,4,1,1567,Vancouver,QC,2004,Condo,1,6605
499021,4,2,2606,Toronto,AB,1976,Apartment,0,6794
301230,2,1,1270,Toronto,BC,1975,House,0,2968
156534,3,2,3806,Toronto,QC,2021,Condo,0,7249
535735,4,1,2323,Toronto,AB,2012,House,1,3059
441536,2,3,2763,Toronto,ON,1994,Apartment,1,7070
956623,2,1,1421,Vancouver,AB,1995,Condo,1,4051
321163,1,2,2644,Toronto,AB,1951,Apartment,0,5243
358678,4,2,3241,Montreal,AB,1997,Condo,0,6415
329243,5,3,1708,Vancouver,ON,2008,Apartment,1,4766
946433,3,1,2898,Toronto,ON,1976,Condo,0,8110
566312,3,2,2628,Toronto,QC,1951,Condo,0,3247
976457,5,3,3937,Toronto,ON,2022,Apartment,0,2002
377278,4,3,2934,Calgary,ON,1991,Condo,1,4231
530143,1,1,848,Calgary,ON,1996,Apartment,1,8531
835166,2,2,3835,Vancouver,BC,1991,Condo,0,5872
630167,1,3,3699,Vancouver,ON,1993,Condo,1,9225
849030,5,1,1732,Ottawa,BC,1958,House,1,1153
524832,3,3,2104,Toronto,AB,1975,Apartment,0,9472
460992,3,2,3699,Vancouver,ON,2019,Apartment,1,9319
727558,3,1,3678,Vancouver,ON,1969,Apartment,0,5414
842362,5,2,2620,Montreal,ON,2012,Condo,0,9361
468388,3,3,2998,Ottawa,QC,2019,Apartment,1,3347
580883,3,2,1296,Toronto,BC,2001,House,0,2791
933404,4,1,3742,Ottawa,QC,2005,Condo,1,5509
268552,3,1,1368,Toronto,BC,2004,Condo,0,6750
225814,5,2,1984,Montreal,BC,2017,Condo,1,1571
420138,4,3,1718,Calgary,BC,1962,Condo,0,3924
180926,4,2,994,Montreal,ON,1987,Condo,1,1526
300941,4,3,2338,Vancouver,QC,2018,House,1,6558
853834,5,3,909,Calgary,AB,1952,Condo,1,9101
663104,5,2,1250,Ottawa,ON,1980,Condo,0,5232
683580,4,1,3474,Vancouver,AB,2014,Apartment,1,6207
463319,1,3,3540,Toronto,ON,1980,Apartment,0,4584
921172,2,1,3688,Ottawa,BC,1987,Condo,0,9437
294810,2,3,2038,Vancouver,AB,1967,Apartment,1,7540
651257,2,3,2457,Calgary,ON,1967,Apartment,1,4564
141920,2,1,2001,Vancouver,AB,1953,Condo,1,6181
890903,5,2,3692,Ottawa,AB,1971,House,1,8356
433966,3,3,1008,Vancouver,QC,1961,Condo,0,9072
592419,4,2,3624,Vancouver,ON,1969,Condo,1,3086
375019,4,1,2142,Toronto,ON,2006,Condo,0,8157
163063,2,2,2388,Calgary,QC,1990,Apartment,0,7155
208192,1,2,1007,Calgary,ON,2001,Condo,0,9902
680688,1,2,3161,Calgary,BC,1973,Condo,1,5837
257146,4,1,2750,Calgary,BC,1993,Condo,0,2748
290300,5,1,3310,Montreal,ON,1962,House,0,6136
880878,4,3,1224,Ottawa,ON,1995,House,1,9270
871710,4,1,1037,Ottawa,BC,1975,Apartment,1,7377
434568,3,3,2014,Ottawa,ON,2006,Condo,1,2963
732788,3,2,1453,Calgary,ON,1973,Apartment,0,8209
900763,4,1,3988,Vancouver,BC,1963,House,0,2088
871502,4,2,2491,Vancouver,ON,2010,Apartment,1,1057
686685,4,3,832,Montreal,QC,1983,Condo,0,2054
322141,2,2,1131,Toronto,QC,2013,Apartment,1,8331
310136,1,1,3852,Toronto,QC,1992,Condo,0,5185
491418,5,3,3858,Vancouver,ON,2002,Apartment,1,5831
201968,2,1,1750,Ottawa,AB,1981,Condo,0,5843
154505,5,1,3300,Vancouver,ON,1979,House,1,5195
386220,5,1,2123,Vancouver,QC,1976,Apartment,0,4818
867466,4,2,1052,Montreal,BC,1965,Apartment,1,5110
867943,1,2,3800,Vancouver,AB,1953,Apartment,1,7491
226573,3,2,1691,Toronto,BC,1997,Apartment,1,5448
173127,3,3,1952,Toronto,BC,1985,Condo,1,8397
184082,4,2,3492,Calgary,BC,1956,House,1,6743
795970,5,3,1078,Calgary,QC,1989,Apartment,1,8954
115322,5,3,2279,Montreal,ON,1964,House,1,1094
237369,5,3,2919,Ottawa,ON,2000,House,0,4192
982029,4,1,962,Calgary,BC,1961,House,1,4231
122706,4,1,1682,Toronto,ON,1998,Apartment,0,4442
399779,5,1,1785,Vancouver,ON,1957,Apartment,1,2578
463563,3,1,2398,Vancouver,AB,1952,House,0,2684
873276,5,3,3176,Calgary,AB,2006,Apartment,0,5307
675400,2,1,3064,Calgary,ON,2022,Condo,0,6095
711260,1,3,3820,Calgary,BC,2001,Apartment,1,4867
426710,1,1,2350,Calgary,ON,1984,Condo,1,9630
181409,3,1,891,Toronto,ON,2010,Apartment,0,4657
588253,3,3,829,Calgary,BC,2011,House,0,5291
719241,2,3,1899,Toronto,BC,2019,House,1,8693
871264,1,1,1854,Calgary,BC,1964,House,0,6722
275899,5,2,3717,Vancouver,BC,2011,Condo,1,6300
623997,1,2,3910,Ottawa,BC,1996,Condo,1,1447
783183,5,1,3338,Toronto,AB,1987,Condo,0,5470
258095,5,1,1570,Ottawa,BC,2015,Condo,1,9446
928173,4,2,1050,Montreal,ON,2017,House,0,7709
941394,5,2,3484,Vancouver,BC,1960,Condo,1,5436
802926,2,3,2086,Ottawa,QC,1967,Apartment,1,7505
275639,1,2,846,Vancouver,AB,2021,House,1,4937
881468,1,1,1366,Ottawa,BC,2003,House,0,2994
159491,5,1,1159,Montreal,BC,1979,Apartment,1,4601
483585,4,2,1991,Vancouver,AB,1985,House,0,1189
146787,1,3,925,Calgary,ON,1967,House,1,7470
942075,3,2,1742,Vancouver,QC,1976,Apartment,0,5114
726333,1,2,1908,Montreal,QC,1955,House,1,9782
389620,3,3,1531,Ottawa,QC,2003,House,1,2156
622822,4,1,2471,Toronto,ON,1993,House,0,6050
614747,1,2,1705,Vancouver,BC,2013,House,0,4590
653137,5,3,1350,Vancouver,BC,1977,House,0,1166
408262,1,1,3132,Montreal,QC,1967,Apartment,1,7800
633810,5,2,2287,Vancouver,QC,1990,Apartment,1,6774
591614,5,1,2945,Vancouver,AB,2012,Apartment,1,5371
897455,4,3,842,Montreal,QC,2013,Apartment,1,8545
846588,4,2,3826,Montreal,ON,2021,House,1,7796
710143,1,3,1303,Calgary,ON,1988,Condo,0,2259
126509,2,2,3445,Toronto,ON,1999,Apartment,0,9756
442840,1,1,1775,Montreal,BC,2015,House,0,4255
212333,4,3,3051,Calgary,QC,2018,Condo,0,1698
502864,4,1,3934,Toronto,ON,1997,Condo,1,6540
293310,3,3,2374,Ottawa,AB,1967,Apartment,0,9282
994183,3,1,2239,Ottawa,BC,1979,Condo,0,8641
645475,3,1,1159,Toronto,ON,1952,House,1,6180
831723,4,2,1303,Vancouver,ON,1984,House,0,3139
792395,1,1,2961,Vancouver,QC,1958,Condo,0,1191
636494,2,1,1826,Toronto,BC,2016,Condo,1,4271
254668,4,1,1614,Ottawa,ON,1985,Apartment,1,5330
146003,4,1,3074,Toronto,ON,1969,Apartment,1,2951
528126,4,3,3233,Vancouver,ON,1970,House,0,6119
932619,3,3,2809,Montreal,ON,1978,Apartment,1,3203
198368,2,3,1574,Ottawa,AB,1975,Apartment,1,2466
369853,1,1,803,Ottawa,AB,2011,Condo,0,4372
538168,2,1,1132,Vancouver,ON,1995,House,0,5743
398639,1,3,1929,Vancouver,BC,1993,House,0,2972
967444,5,1,1799,Vancouver,AB,1990,Condo,0,5791
485764,3,2,2530,Ottawa,QC,2005,Condo,0,8342
197674,1,3,2406,Montreal,ON,2022,House,1,9763
902995,2,2,2791,Vancouver,AB,1953,Apartment,0,7193
481482,4,3,2879,Montreal,AB,1988,House,1,8148
528277,1,1,2203,Ottawa,QC,1970,House,1,3860
634264,5,1,3400,Toronto,ON,1974,House,0,6646
568802,3,3,877,Vancouver,AB,1975,Condo,0,4477
799232,2,3,3436,Montreal,QC,1983,Condo,1,2813
195760,4,1,3883,Ottawa,BC,2010,Condo,1,7595
717529,1,2,2942,Calgary,QC,1955,House,0,3394
171144,2,3,2173,Vancouver,BC,1968,Condo,0,7134
572418,4,1,3924,Ottawa,BC,1994,House,0,2781
215857,3,3,1091,Calgary,BC,2003,Condo,0,6337
149080,1,2,1010,Toronto,BC,1962,House,1,1537
765927,3,2,3706,Montreal,BC,2001,Condo,1,9059
406239,4,2,2279,Toronto,ON,2012,Apartment,1,8014
754546,3,2,1285,Montreal,QC,2009,Condo,1,4250
418828,5,2,3593,Toronto,AB,1969,Condo,1,9174
929387,1,1,954,Montreal,ON,1965,Apartment,1,5822
659231,5,3,3289,Ottawa,QC,1995,Apartment,1,8452
437145,1,2,2841,Montreal,ON,1980,House,1,2453
984541,4,3,2930,Montreal,QC,1993,Condo,1,1375
119343,2,2,830,Ottawa,ON,2021,House,0,5683
775002,3,1,2178,Vancouver,BC,1967,Apartment,0,7754
970175,3,1,1092,Toronto,BC,1957,Apartment,0,6081
797928,4,2,3084,Toronto,QC,1966,Apartment,0,8090
376772,4,1,3831,Montreal,BC,1950,House,0,8215
951474,5,1,2248,Vancouver,AB,2010,House,0,2524
265754,5,1,1014,Montreal,BC,1960,Condo,1,2004
346213,2,2,3300,Ottawa,QC,1962,House,1,7622
333495,3,3,2283,Montreal,ON,1992,Condo,1,4494
156500,2,3,3292,Calgary,BC,1975,Condo,0,1409
530852,2,3,1586,Montreal,ON,2002,House,1,2536
398371,4,3,1781,Montreal,AB,2018,Apartment,0,6858
709064,4,3,1370,Calgary,QC,2021,Condo,0,8565
932856,1,3,2249,Ottawa,QC,1971,Apartment,1,1033
796234,5,3,2927,Toronto,QC,2014,Condo,1,5826
147398,4,3,2811,Vancouver,ON,1967,Apartment,0,7548
395992,1,3,3279,Calgary,ON,2003,Condo,1,9481
580080,4,2,912,Toronto,QC,1961,House,0,6363
340126,5,1,925,Vancouver,ON,2011,Condo,1,9418
352664,4,2,3618,Calgary,ON,1992,Condo,1,2082
960647,5,1,3089,Toronto,BC,2020,Apartment,1,9580
322449,4,1,1137,Ottawa,ON,1951,Apartment,1,6861
127983,1,1,3710,Ottawa,BC,1988,Condo,1,3094
246002,4,1,2808,Ottawa,BC,2002,Condo,0,7805
201332,5,3,2558,Vancouver,AB,1985,Apartment,1,8701
102844,4,1,896,Montreal,ON,1982,Apartment,1,2165
826954,5,2,2853,Ottawa,BC,2012,Apartment,1,3896
775059,5,2,1194,Toronto,BC,2010,Condo,1,3371
836128,1,1,3282,Vancouver,ON,2009,Condo,0,6309
256531,3,3,1720,Ottawa,AB,1981,Apartment,0,6701
243062,1,3,1217,Toronto,BC,1950,Condo,1,4269
322171,5,3,2254,Montreal,QC,1954,Apartment,0,9107
324330,2,3,1200,Calgary,BC,1961,Condo,0,2802
137169,5,2,1718,Montreal,BC,1988,House,1,5587
430009,5,3,2282,Calgary,ON,1966,House,1,5754
